,secID,ticker,secShortName,endDate,NAV,publishDate,ACCUM_NAV,currencyCd,ADJUST_NAV,navChg,navChgPct,adjNavChgPct,partyID,partyShortName
1323,510050.XSHG,510050,华夏上证50ETF,2020-06-03,2.886,2020-06-03,4.001,CNY,4.4573,0.003,0.1041,0.1033,26812,华夏基金
1324,510050.XSHG,510050,华夏上证50ETF,2020-06-04,2.881,2020-06-04,3.995,CNY,4.4496,-0.005,-0.1733,-0.1728,26812,华夏基金
1325,510050.XSHG,510050,华夏上证50ETF,2020-06-05,2.894,2020-06-05,4.011,CNY,4.4697,0.013,0.4512,0.4517,26812,华夏基金
1326,510050.XSHG,510050,华夏上证50ETF,2020-06-08,2.907,2020-06-08,4.026,CNY,4.4898,0.013,0.4492,0.4496,26812,华夏基金
1327,510050.XSHG,510050,华夏上证50ETF,2020-06-09,2.925,2020-06-09,4.048,CNY,4.5176,0.018,0.6192,0.6191,26812,华夏基金
1328,510050.XSHG,510050,华夏上证50ETF,2020-06-10,2.91,2020-06-10,4.03,CNY,4.4944,-0.015,-0.5128,-0.5136,26812,华夏基金
1329,510050.XSHG,510050,华夏上证50ETF,2020-06-11,2.88,2020-06-11,3.994,CNY,4.4481,-0.03,-1.0309,-1.0302,26812,华夏基金
1330,510050.XSHG,510050,华夏上证50ETF,2020-06-12,2.885,2020-06-12,4.0,CNY,4.4558,0.005,0.1736,0.1731,26812,华夏基金
1331,510050.XSHG,510050,华夏上证50ETF,2020-06-15,2.841,2020-06-15,3.948,CNY,4.3878,-0.044,-1.5251,-1.5262,26812,华夏基金
1332,510050.XSHG,510050,华夏上证50ETF,2020-06-16,2.881,2020-06-16,3.995,CNY,4.4496,0.04,1.408,1.4084,26812,华夏基金
1333,510050.XSHG,510050,华夏上证50ETF,2020-06-17,2.883,2020-06-17,3.998,CNY,4.4527,0.002,0.0694,0.0696,26812,华夏基金
1334,510050.XSHG,510050,华夏上证50ETF,2020-06-18,2.893,2020-06-18,4.01,CNY,4.4681,0.01,0.3469,0.3458,26812,华夏基金
1335,510050.XSHG,510050,华夏上证50ETF,2020-06-19,2.93,2020-06-19,4.053,CNY,4.5253,0.037,1.2789,1.2801,26812,华夏基金
1336,510050.XSHG,510050,华夏上证50ETF,2020-06-22,2.926,2020-06-22,4.049,CNY,4.5191,-0.004,-0.1365,-0.1371,26812,华夏基金
1337,510050.XSHG,510050,华夏上证50ETF,2020-06-23,2.929,2020-06-23,4.052,CNY,4.5237,0.003,0.1025,0.1017,26812,华夏基金
1338,510050.XSHG,510050,华夏上证50ETF,2020-06-24,2.956,2020-06-24,4.084,CNY,4.5654,0.027,0.9218,0.9218,26812,华夏基金
1339,510050.XSHG,510050,华夏上证50ETF,2020-06-29,2.937,2020-06-29,4.062,CNY,4.5361,-0.019,-0.6428,-0.6418,26812,华夏基金
1340,510050.XSHG,510050,华夏上证50ETF,2020-06-30,2.961,2020-06-30,4.09,CNY,4.5732,0.024,0.8172,0.8178,26812,华夏基金
1341,510050.XSHG,510050,华夏上证50ETF,2020-07-01,3.029,2020-07-01,4.171,CNY,4.6782,0.068,2.2965,2.2959,26812,华夏基金
1342,510050.XSHG,510050,华夏上证50ETF,2020-07-02,3.103,2020-07-02,4.258,CNY,4.7925,0.074,2.4431,2.4432,26812,华夏基金
1343,510050.XSHG,510050,华夏上证50ETF,2020-07-03,3.179,2020-07-03,4.348,CNY,4.9099,0.076,2.4492,2.4496,26812,华夏基金
1344,510050.XSHG,510050,华夏上证50ETF,2020-07-06,3.394,2020-07-06,4.603,CNY,5.2419,0.215,6.7631,6.7618,26812,华夏基金
1345,510050.XSHG,510050,华夏上证50ETF,2020-07-07,3.401,2020-07-07,4.611,CNY,5.2527,0.007,0.2062,0.206,26812,华夏基金
1346,510050.XSHG,510050,华夏上证50ETF,2020-07-08,3.449,2020-07-08,4.668,CNY,5.3269,0.048,1.4113,1.4126,26812,华夏基金
1347,510050.XSHG,510050,华夏上证50ETF,2020-07-09,3.462,2020-07-09,4.683,CNY,5.3469,0.013,0.3769,0.3754,26812,华夏基金
1348,510050.XSHG,510050,华夏上证50ETF,2020-07-10,3.38,2020-07-10,4.586,CNY,5.2203,-0.082,-2.3686,-2.3678,26812,华夏基金
1349,510050.XSHG,510050,华夏上证50ETF,2020-07-13,3.422,2020-07-13,4.636,CNY,5.2852,0.042,1.2426,1.2432,26812,华夏基金
1350,510050.XSHG,510050,华夏上证50ETF,2020-07-14,3.384,2020-07-14,4.591,CNY,5.2265,-0.038,-1.1105,-1.1107,26812,华夏基金
1351,510050.XSHG,510050,华夏上证50ETF,2020-07-15,3.356,2020-07-16,4.558,CNY,5.1832,-0.028,-0.8274,-0.8285,26812,华夏基金
1352,510050.XSHG,510050,华夏上证50ETF,2020-07-16,3.205,2020-07-16,4.379,CNY,4.95,-0.151,-4.4994,-4.4992,26812,华夏基金
1353,510050.XSHG,510050,华夏上证50ETF,2020-07-17,3.229,2020-07-17,4.407,CNY,4.9871,0.024,0.7488,0.7494,26812,华夏基金
1354,510050.XSHG,510050,华夏上证50ETF,2020-07-20,3.332,2020-07-20,4.529,CNY,5.1462,0.103,3.1898,3.1902,26812,华夏基金
1355,510050.XSHG,510050,华夏上证50ETF,2020-07-21,3.331,2020-07-21,4.528,CNY,5.1446,-0.001,-0.03,-0.0311,26812,华夏基金
1356,510050.XSHG,510050,华夏上证50ETF,2020-07-22,3.337,2020-07-22,4.535,CNY,5.1539,0.006,0.1801,0.1807,26812,华夏基金
1357,510050.XSHG,510050,华夏上证50ETF,2020-07-23,3.333,2020-07-23,4.531,CNY,5.1477,-0.004,-0.1199,-0.1203,26812,华夏基金
1358,510050.XSHG,510050,华夏上证50ETF,2020-07-24,3.206,2020-07-24,4.38,CNY,4.9516,-0.127,-3.8104,-3.8095,26812,华夏基金
1359,510050.XSHG,510050,华夏上证50ETF,2020-07-27,3.211,2020-07-27,4.386,CNY,4.9593,0.005,0.156,0.1555,26812,华夏基金
1360,510050.XSHG,510050,华夏上证50ETF,2020-07-28,3.234,2020-07-28,4.413,CNY,4.9948,0.023,0.7163,0.7158,26812,华夏基金
1361,510050.XSHG,510050,华夏上证50ETF,2020-07-29,3.292,2020-07-29,4.482,CNY,5.0844,0.058,1.7934,1.7938,26812,华夏基金
1362,510050.XSHG,510050,华夏上证50ETF,2020-07-30,3.28,2020-07-31,4.468,CNY,5.0658,-0.012,-0.3645,-0.3659,26812,华夏基金
1363,510050.XSHG,510050,华夏上证50ETF,2020-07-31,3.298,2020-07-31,4.489,CNY,5.0936,0.018,0.5488,0.5487,26812,华夏基金
1364,510050.XSHG,510050,华夏上证50ETF,2020-08-03,3.33,2020-08-03,4.527,CNY,5.1431,0.032,0.9703,0.9718,26812,华夏基金
1365,510050.XSHG,510050,华夏上证50ETF,2020-08-04,3.361,2020-08-04,4.564,CNY,5.1909,0.031,0.9309,0.9294,26812,华夏基金
1366,510050.XSHG,510050,华夏上证50ETF,2020-08-05,3.341,2020-08-05,4.54,CNY,5.1601,-0.02,-0.5951,-0.5934,26812,华夏基金
1367,510050.XSHG,510050,华夏上证50ETF,2020-08-06,3.341,2020-08-06,4.54,CNY,5.1601,0.0,0.0,0.0,26812,华夏基金
1368,510050.XSHG,510050,华夏上证50ETF,2020-08-07,3.312,2020-08-07,4.506,CNY,5.1153,-0.029,-0.868,-0.8683,26812,华夏基金
1369,510050.XSHG,510050,华夏上证50ETF,2020-08-10,3.334,2020-08-11,4.532,CNY,5.1492,0.022,0.6643,0.6627,26812,华夏基金
1370,510050.XSHG,510050,华夏上证50ETF,2020-08-11,3.311,2020-08-11,4.505,CNY,5.1137,-0.023,-0.6899,-0.6895,26812,华夏基金
1371,510050.XSHG,510050,华夏上证50ETF,2020-08-12,3.298,2020-08-12,4.489,CNY,5.0936,-0.013,-0.3926,-0.3931,26812,华夏基金
1372,510050.XSHG,510050,华夏上证50ETF,2020-08-13,3.29,2020-08-13,4.48,CNY,5.0813,-0.008,-0.2426,-0.2415,26812,华夏基金
1373,510050.XSHG,510050,华夏上证50ETF,2020-08-14,3.337,2020-08-15,4.535,CNY,5.1539,0.047,1.4286,1.4287,26812,华夏基金
1374,510050.XSHG,510050,华夏上证50ETF,2020-08-17,3.418,2020-08-18,4.631,CNY,5.279,0.081,2.4273,2.4272,26812,华夏基金
1375,510050.XSHG,510050,华夏上证50ETF,2020-08-18,3.416,2020-08-18,4.629,CNY,5.2759,-0.002,-0.0585,-0.0588,26812,华夏基金
1376,510050.XSHG,510050,华夏上证50ETF,2020-08-19,3.356,2020-08-20,4.558,CNY,5.1832,-0.06,-1.7564,-1.7571,26812,华夏基金
1377,510050.XSHG,510050,华夏上证50ETF,2020-08-20,3.313,2020-08-21,4.507,CNY,5.1168,-0.043,-1.2813,-1.2811,26812,华夏基金
1378,510050.XSHG,510050,华夏上证50ETF,2020-08-21,3.335,2020-08-22,4.533,CNY,5.1508,0.022,0.6641,0.6644,26812,华夏基金
1379,510050.XSHG,510050,华夏上证50ETF,2020-08-24,3.349,2020-08-25,4.55,CNY,5.1724,0.014,0.4198,0.4193,26812,华夏基金
1380,510050.XSHG,510050,华夏上证50ETF,2020-08-25,3.361,2020-08-26,4.564,CNY,5.1909,0.012,0.3583,0.3576,26812,华夏基金
1381,510050.XSHG,510050,华夏上证50ETF,2020-08-26,3.328,2020-08-27,4.525,CNY,5.14,-0.033,-0.9819,-0.9806,26812,华夏基金
1382,510050.XSHG,510050,华夏上证50ETF,2020-08-27,3.341,2020-08-28,4.54,CNY,5.1601,0.013,0.3906,0.391,26812,华夏基金
1383,510050.XSHG,510050,华夏上证50ETF,2020-08-28,3.419,2020-08-29,4.632,CNY,5.2805,0.078,2.3346,2.3332,26812,华夏基金
1384,510050.XSHG,510050,华夏上证50ETF,2020-08-31,3.394,2020-09-01,4.603,CNY,5.2419,-0.025,-0.7312,-0.731,26812,华夏基金
1385,510050.XSHG,510050,华夏上证50ETF,2020-09-01,3.406,2020-09-02,4.617,CNY,5.2604,0.012,0.3536,0.3529,26812,华夏基金
1386,510050.XSHG,510050,华夏上证50ETF,2020-09-02,3.398,2020-09-03,4.608,CNY,5.2481,-0.008,-0.2349,-0.2339,26812,华夏基金
1387,510050.XSHG,510050,华夏上证50ETF,2020-09-03,3.384,2020-09-04,4.591,CNY,5.2265,-0.014,-0.412,-0.4116,26812,华夏基金
1388,510050.XSHG,510050,华夏上证50ETF,2020-09-04,3.359,2020-09-04,4.561,CNY,5.1879,-0.025,-0.7388,-0.7386,26812,华夏基金
1389,510050.XSHG,510050,华夏上证50ETF,2020-09-07,3.302,2020-09-07,4.494,CNY,5.0998,-0.057,-1.6969,-1.6982,26812,华夏基金
1390,510050.XSHG,510050,华夏上证50ETF,2020-09-08,3.34,2020-09-08,4.539,CNY,5.1585,0.038,1.1508,1.151,26812,华夏基金
1391,510050.XSHG,510050,华夏上证50ETF,2020-09-09,3.285,2020-09-09,4.474,CNY,5.0736,-0.055,-1.6467,-1.6459,26812,华夏基金
1392,510050.XSHG,510050,华夏上证50ETF,2020-09-10,3.295,2020-09-10,4.486,CNY,5.089,0.01,0.3044,0.3035,26812,华夏基金
1393,510050.XSHG,510050,华夏上证50ETF,2020-09-11,3.315,2020-09-11,4.509,CNY,5.1199,0.02,0.607,0.6071,26812,华夏基金
1394,510050.XSHG,510050,华夏上证50ETF,2020-09-14,3.344,2020-09-14,4.544,CNY,5.1647,0.029,0.8748,0.875,26812,华夏基金
1395,510050.XSHG,510050,华夏上证50ETF,2020-09-15,3.367,2020-09-16,4.571,CNY,5.2002,0.023,0.6878,0.6873,26812,华夏基金
1396,510050.XSHG,510050,华夏上证50ETF,2020-09-16,3.349,2020-09-17,4.55,CNY,5.1724,-0.018,-0.5346,-0.5346,26812,华夏基金
1397,510050.XSHG,510050,华夏上证50ETF,2020-09-17,3.318,2020-09-18,4.513,CNY,5.1245,-0.031,-0.9256,-0.9261,26812,华夏基金
1398,510050.XSHG,510050,华夏上证50ETF,2020-09-18,3.402,2020-09-18,4.612,CNY,5.2543,0.084,2.5316,2.5329,26812,华夏基金
1399,510050.XSHG,510050,华夏上证50ETF,2020-09-21,3.365,2020-09-22,4.568,CNY,5.1971,-0.037,-1.0876,-1.0887,26812,华夏基金
1400,510050.XSHG,510050,华夏上证50ETF,2020-09-22,3.324,2020-09-22,4.52,CNY,5.1338,-0.041,-1.2184,-1.218,26812,华夏基金
1401,510050.XSHG,510050,华夏上证50ETF,2020-09-23,3.329,2020-09-23,4.526,CNY,5.1415,0.005,0.1504,0.1499,26812,华夏基金
1402,510050.XSHG,510050,华夏上证50ETF,2020-09-24,3.271,2020-09-24,4.457,CNY,5.0519,-0.058,-1.7423,-1.7427,26812,华夏基金
1403,510050.XSHG,510050,华夏上证50ETF,2020-09-25,3.282,2020-09-25,4.47,CNY,5.0689,0.011,0.3363,0.3365,26812,华夏基金
1404,510050.XSHG,510050,华夏上证50ETF,2020-09-28,3.303,2020-09-29,4.495,CNY,5.1014,0.021,0.6399,0.6411,26812,华夏基金
1405,510050.XSHG,510050,华夏上证50ETF,2020-09-29,3.294,2020-09-30,4.484,CNY,5.0875,-0.009,-0.2725,-0.2725,26812,华夏基金
1406,510050.XSHG,510050,华夏上证50ETF,2020-09-30,3.285,2020-10-01,4.474,CNY,5.0736,-0.009,-0.2732,-0.2733,26812,华夏基金
1407,510050.XSHG,510050,华夏上证50ETF,2020-10-09,3.339,2020-10-10,4.538,CNY,5.157,0.054,1.6438,1.6438,26812,华夏基金
1408,510050.XSHG,510050,华夏上证50ETF,2020-10-12,3.442,2020-10-13,4.66,CNY,5.316,0.103,3.0848,3.0831,26812,华夏基金
1409,510050.XSHG,510050,华夏上证50ETF,2020-10-13,3.441,2020-10-14,4.658,CNY,5.3145,-0.001,-0.0291,-0.0283,26812,华夏基金
1410,510050.XSHG,510050,华夏上证50ETF,2020-10-14,3.423,2020-10-15,4.637,CNY,5.2867,-0.018,-0.5231,-0.5231,26812,华夏基金
1411,510050.XSHG,510050,华夏上证50ETF,2020-10-15,3.425,2020-10-16,4.639,CNY,5.2898,0.002,0.0584,0.0586,26812,华夏基金
1412,510050.XSHG,510050,华夏上证50ETF,2020-10-16,3.434,2020-10-17,4.65,CNY,5.3037,0.009,0.2628,0.2627,26812,华夏基金
1413,510050.XSHG,510050,华夏上证50ETF,2020-10-19,3.407,2020-10-20,4.618,CNY,5.262,-0.027,-0.7863,-0.7863,26812,华夏基金
1414,510050.XSHG,510050,华夏上证50ETF,2020-10-20,3.416,2020-10-21,4.629,CNY,5.2759,0.009,0.2642,0.2641,26812,华夏基金
1415,510050.XSHG,510050,华夏上证50ETF,2020-10-21,3.43,2020-10-21,4.645,CNY,5.2975,0.014,0.4098,0.4094,26812,华夏基金
1416,510050.XSHG,510050,华夏上证50ETF,2020-10-22,3.422,2020-10-23,4.636,CNY,5.2852,-0.008,-0.2332,-0.2322,26812,华夏基金
1417,510050.XSHG,510050,华夏上证50ETF,2020-10-23,3.399,2020-10-24,4.609,CNY,5.2496,-0.023,-0.6721,-0.6736,26812,华夏基金
1418,510050.XSHG,510050,华夏上证50ETF,2020-10-26,3.357,2020-10-27,4.559,CNY,5.1848,-0.042,-1.2357,-1.2344,26812,华夏基金
1419,510050.XSHG,510050,华夏上证50ETF,2020-10-27,3.346,2020-10-27,4.546,CNY,5.1678,-0.011,-0.3277,-0.3279,26812,华夏基金
1420,510050.XSHG,510050,华夏上证50ETF,2020-10-28,3.366,2020-10-29,4.57,CNY,5.1987,0.02,0.5977,0.5979,26812,华夏基金
1421,510050.XSHG,510050,华夏上证50ETF,2020-10-29,3.377,2020-10-30,4.583,CNY,5.2157,0.011,0.3268,0.327,26812,华夏基金
1422,510050.XSHG,510050,华夏上证50ETF,2020-10-30,3.332,2020-10-30,4.529,CNY,5.1462,-0.045,-1.3325,-1.3326,26812,华夏基金
1423,510050.XSHG,510050,华夏上证50ETF,2020-11-02,3.317,2020-11-03,4.512,CNY,5.123,-0.015,-0.4502,-0.4509,26812,华夏基金
1424,510050.XSHG,510050,华夏上证50ETF,2020-11-03,3.359,2020-11-04,4.561,CNY,5.1879,0.042,1.2662,1.2668,26812,华夏基金
1425,510050.XSHG,510050,华夏上证50ETF,2020-11-04,3.384,2020-11-05,4.591,CNY,5.2265,0.025,0.7443,0.744,26812,华夏基金
1426,510050.XSHG,510050,华夏上证50ETF,2020-11-05,3.422,2020-11-06,4.636,CNY,5.2852,0.038,1.1229,1.1231,26812,华夏基金
1427,510050.XSHG,510050,华夏上证50ETF,2020-11-06,3.411,2020-11-07,4.623,CNY,5.2682,-0.011,-0.3214,-0.3217,26812,华夏基金
1428,510050.XSHG,510050,华夏上证50ETF,2020-11-09,3.471,2020-11-09,4.694,CNY,5.3608,0.06,1.759,1.7577,26812,华夏基金
1429,510050.XSHG,510050,华夏上证50ETF,2020-11-10,3.469,2020-11-11,4.692,CNY,5.3577,-0.002,-0.0576,-0.0579,26812,华夏基金
1430,510050.XSHG,510050,华夏上证50ETF,2020-11-11,3.464,2020-11-12,4.686,CNY,5.35,-0.005,-0.1441,-0.1438,26812,华夏基金
1431,510050.XSHG,510050,华夏上证50ETF,2020-11-12,3.45,2020-11-12,4.669,CNY,5.3284,-0.014,-0.4042,-0.4038,26812,华夏基金
1432,510050.XSHG,510050,华夏上证50ETF,2020-11-13,3.39,2020-11-14,4.598,CNY,5.2357,-0.06,-1.7391,-1.7398,26812,华夏基金
1433,510050.XSHG,510050,华夏上证50ETF,2020-11-16,3.429,2020-11-16,4.644,CNY,5.296,0.039,1.1504,1.1517,26812,华夏基金
1434,510050.XSHG,510050,华夏上证50ETF,2020-11-17,3.431,2020-11-18,4.647,CNY,5.2991,0.002,0.0583,0.0585,26812,华夏基金
1435,510050.XSHG,510050,华夏上证50ETF,2020-11-18,3.439,2020-11-19,4.656,CNY,5.3114,0.008,0.2332,0.2321,26812,华夏基金
1436,510050.XSHG,510050,华夏上证50ETF,2020-11-19,3.462,2020-11-20,4.683,CNY,5.3469,0.023,0.6688,0.6683,26812,华夏基金
1437,510050.XSHG,510050,华夏上证50ETF,2020-11-20,3.464,2020-11-20,4.686,CNY,5.35,0.002,0.0578,0.0579,26812,华夏基金
1438,510050.XSHG,510050,华夏上证50ETF,2020-11-23,3.522,2020-11-23,4.754,CNY,5.4396,0.058,1.6744,1.6747,26812,华夏基金
1439,510050.XSHG,510050,华夏上证50ETF,2020-11-24,3.495,2020-11-25,4.722,CNY,5.3979,-0.027,-0.7666,-0.7667,26812,华夏基金
1440,510050.XSHG,510050,华夏上证50ETF,2020-11-25,3.472,2020-11-26,4.695,CNY,5.3624,-0.023,-0.6581,-0.6577,26812,华夏基金
1441,510050.XSHG,510050,华夏上证50ETF,2020-11-26,3.498,2020-11-27,4.726,CNY,5.4025,0.026,0.7488,0.7477,26812,华夏基金
1442,510050.XSHG,510050,华夏上证50ETF,2020-11-27,3.552,2020-11-28,4.79,CNY,5.4859,0.054,1.5437,1.5437,26812,华夏基金
1443,510050.XSHG,510050,华夏上证50ETF,2020-11-30,3.472,2020-12-01,4.755,CNY,5.4405,-0.08,-2.2523,-0.8276,26812,华夏基金
1444,510050.XSHG,510050,华夏上证50ETF,2020-12-01,3.556,2020-12-02,4.855,CNY,5.5721,0.084,2.4194,2.4188,26812,华夏基金
1445,510050.XSHG,510050,华夏上证50ETF,2020-12-02,3.547,2020-12-03,4.844,CNY,5.558,-0.009,-0.2531,-0.2531,26812,华夏基金
1446,510050.XSHG,510050,华夏上证50ETF,2020-12-03,3.539,2020-12-04,4.835,CNY,5.5455,-0.008,-0.2255,-0.225,26812,华夏基金
1447,510050.XSHG,510050,华夏上证50ETF,2020-12-04,3.543,2020-12-05,4.84,CNY,5.5518,0.004,0.113,0.1136,26812,华夏基金
1448,510050.XSHG,510050,华夏上证50ETF,2020-12-07,3.511,2020-12-07,4.802,CNY,5.5016,-0.032,-0.9032,-0.9043,26812,华夏基金
1449,510050.XSHG,510050,华夏上证50ETF,2020-12-08,3.5,2020-12-09,4.789,CNY,5.4844,-0.011,-0.3133,-0.3127,26812,华夏基金
1450,510050.XSHG,510050,华夏上证50ETF,2020-12-09,3.47,2020-12-09,4.753,CNY,5.4374,-0.03,-0.8571,-0.857,26812,华夏基金
1451,510050.XSHG,510050,华夏上证50ETF,2020-12-10,3.461,2020-12-10,4.742,CNY,5.4233,-0.009,-0.2594,-0.2594,26812,华夏基金
1452,510050.XSHG,510050,华夏上证50ETF,2020-12-11,3.428,2020-12-11,4.703,CNY,5.3716,-0.033,-0.9535,-0.9533,26812,华夏基金
1453,510050.XSHG,510050,华夏上证50ETF,2020-12-14,3.464,2020-12-14,4.746,CNY,5.428,0.036,1.0502,1.0499,26812,华夏基金
1454,510050.XSHG,510050,华夏上证50ETF,2020-12-15,3.465,2020-12-15,4.747,CNY,5.4295,0.001,0.0289,0.0276,26812,华夏基金
1455,510050.XSHG,510050,华夏上证50ETF,2020-12-16,3.481,2020-12-16,4.766,CNY,5.4546,0.016,0.4618,0.4622,26812,华夏基金
1456,510050.XSHG,510050,华夏上证50ETF,2020-12-17,3.535,2020-12-17,4.83,CNY,5.5392,0.054,1.5513,1.5509,26812,华夏基金
1457,510050.XSHG,510050,华夏上证50ETF,2020-12-18,3.504,2020-12-18,4.793,CNY,5.4906,-0.031,-0.8769,-0.8774,26812,华夏基金
1458,510050.XSHG,510050,华夏上证50ETF,2020-12-21,3.518,2020-12-21,4.81,CNY,5.5126,0.014,0.3995,0.4006,26812,华夏基金
1459,510050.XSHG,510050,华夏上证50ETF,2020-12-22,3.466,2020-12-22,4.748,CNY,5.4311,-0.052,-1.4781,-1.4785,26812,华夏基金
1460,510050.XSHG,510050,华夏上证50ETF,2020-12-23,3.49,2020-12-23,4.777,CNY,5.4687,0.024,0.6924,0.6923,26812,华夏基金
1461,510050.XSHG,510050,华夏上证50ETF,2020-12-24,3.484,2020-12-24,4.77,CNY,5.4593,-0.006,-0.1719,-0.1719,26812,华夏基金
1462,510050.XSHG,510050,华夏上证50ETF,2020-12-25,3.507,2020-12-25,4.797,CNY,5.4953,0.023,0.6602,0.6594,26812,华夏基金
1463,510050.XSHG,510050,华夏上证50ETF,2020-12-28,3.518,2020-12-28,4.81,CNY,5.5126,0.011,0.3137,0.3148,26812,华夏基金
1464,510050.XSHG,510050,华夏上证50ETF,2020-12-29,3.512,2020-12-29,4.803,CNY,5.5032,-0.006,-0.1706,-0.1706,26812,华夏基金
1465,510050.XSHG,510050,华夏上证50ETF,2020-12-30,3.569,2020-12-30,4.87,CNY,5.5925,0.057,1.623,1.6226,26812,华夏基金
1466,510050.XSHG,510050,华夏上证50ETF,2020-12-31,3.635,2020-12-31,4.948,CNY,5.6959,0.066,1.8493,1.8489,26812,华夏基金
1467,510050.XSHG,510050,华夏上证50ETF,2021-01-04,3.637,2021-01-04,4.951,CNY,5.699,0.002,0.055,0.0544,26812,华夏基金
1468,510050.XSHG,510050,华夏上证50ETF,2021-01-05,3.677,2021-01-05,4.998,CNY,5.7617,0.04,1.0998,1.1001,26812,华夏基金
1469,510050.XSHG,510050,华夏上证50ETF,2021-01-06,3.73,2021-01-06,5.061,CNY,5.8448,0.053,1.4414,1.4422,26812,华夏基金
1470,510050.XSHG,510050,华夏上证50ETF,2021-01-07,3.801,2021-01-07,5.145,CNY,5.956,0.071,1.9035,1.9025,26812,华夏基金
1471,510050.XSHG,510050,华夏上证50ETF,2021-01-08,3.781,2021-01-08,5.121,CNY,5.9247,-0.02,-0.5262,-0.5256,26812,华夏基金
1472,510050.XSHG,510050,华夏上证50ETF,2021-01-11,3.769,2021-01-11,5.107,CNY,5.9059,-0.012,-0.3174,-0.3174,26812,华夏基金
1473,510050.XSHG,510050,华夏上证50ETF,2021-01-12,3.898,2021-01-12,5.26,CNY,6.108,0.129,3.4227,3.422,26812,华夏基金
1474,510050.XSHG,510050,华夏上证50ETF,2021-01-13,3.865,2021-01-13,5.221,CNY,6.0563,-0.033,-0.8466,-0.8465,26812,华夏基金
1475,510050.XSHG,510050,华夏上证50ETF,2021-01-14,3.803,2021-01-14,5.147,CNY,5.9592,-0.062,-1.6041,-1.6033,26812,华夏基金
1476,510050.XSHG,510050,华夏上证50ETF,2021-01-15,3.81,2021-01-15,5.156,CNY,5.9701,0.007,0.1841,0.1829,26812,华夏基金
1477,510050.XSHG,510050,华夏上证50ETF,2021-01-18,3.841,2021-01-18,5.192,CNY,6.0187,0.031,0.8136,0.814,26812,华夏基金
1478,510050.XSHG,510050,华夏上证50ETF,2021-01-19,3.8,2021-01-19,5.144,CNY,5.9545,-0.041,-1.0674,-1.0667,26812,华夏基金
1479,510050.XSHG,510050,华夏上证50ETF,2021-01-20,3.806,2021-01-20,5.151,CNY,5.9639,0.006,0.1579,0.1578,26812,华夏基金
1480,510050.XSHG,510050,华夏上证50ETF,2021-01-21,3.841,2021-01-21,5.192,CNY,6.0187,0.035,0.9196,0.9188,26812,华夏基金
1481,510050.XSHG,510050,华夏上证50ETF,2021-01-22,3.838,2021-01-22,5.189,CNY,6.014,-0.003,-0.0781,-0.0781,26812,华夏基金
1482,510050.XSHG,510050,华夏上证50ETF,2021-01-25,3.889,2021-01-25,5.249,CNY,6.0939,0.051,1.3288,1.3285,26812,华夏基金
1483,510050.XSHG,510050,华夏上证50ETF,2021-01-26,3.804,2021-01-26,5.149,CNY,5.9607,-0.085,-2.1857,-2.1858,26812,华夏基金
1484,510050.XSHG,510050,华夏上证50ETF,2021-01-27,3.809,2021-01-27,5.154,CNY,5.9686,0.005,0.1314,0.1325,26812,华夏基金
1485,510050.XSHG,510050,华夏上证50ETF,2021-01-28,3.726,2021-01-28,5.056,CNY,5.8385,-0.083,-2.179,-2.1798,26812,华夏基金
1486,510050.XSHG,510050,华夏上证50ETF,2021-01-29,3.704,2021-01-29,5.03,CNY,5.804,-0.022,-0.5904,-0.591,26812,华夏基金
1487,510050.XSHG,510050,华夏上证50ETF,2021-02-01,3.737,2021-02-01,5.069,CNY,5.8557,0.033,0.8909,0.8907,26812,华夏基金
1488,510050.XSHG,510050,华夏上证50ETF,2021-02-02,3.762,2021-02-02,5.099,CNY,5.8949,0.025,0.669,0.6694,26812,华夏基金
1489,510050.XSHG,510050,华夏上证50ETF,2021-02-03,3.766,2021-02-03,5.104,CNY,5.9012,0.004,0.1063,0.1068,26812,华夏基金
1490,510050.XSHG,510050,华夏上证50ETF,2021-02-04,3.792,2021-02-04,5.134,CNY,5.9419,0.026,0.6904,0.6896,26812,华夏基金
1491,510050.XSHG,510050,华夏上证50ETF,2021-02-05,3.831,2021-02-05,5.18,CNY,6.003,0.039,1.0285,1.0282,26812,华夏基金
1492,510050.XSHG,510050,华夏上证50ETF,2021-02-08,3.88,2021-02-08,5.238,CNY,6.0798,0.049,1.279,1.2793,26812,华夏基金
1493,510050.XSHG,510050,华夏上证50ETF,2021-02-09,3.942,2021-02-09,5.312,CNY,6.177,0.062,1.5979,1.5987,26812,华夏基金
1494,510050.XSHG,510050,华夏上证50ETF,2021-02-10,4.018,2021-02-10,5.402,CNY,6.2961,0.076,1.928,1.9281,26812,华夏基金
1495,510050.XSHG,510050,华夏上证50ETF,2021-02-18,4.003,2021-02-18,5.384,CNY,6.2726,-0.015,-0.3733,-0.3733,26812,华夏基金
1496,510050.XSHG,510050,华夏上证50ETF,2021-02-19,4.003,2021-02-19,5.384,CNY,6.2726,0.0,0.0,0.0,26812,华夏基金
1497,510050.XSHG,510050,华夏上证50ETF,2021-02-22,3.87,2021-02-22,5.227,CNY,6.0641,-0.133,-3.3225,-3.324,26812,华夏基金
1498,510050.XSHG,510050,华夏上证50ETF,2021-02-23,3.886,2021-02-23,5.246,CNY,6.0892,0.016,0.4134,0.4139,26812,华夏基金
